group_id,book_code
108699,108699.0
117916,117916.0
72247,72247.0
72247,104176.0
21534,21534.0
21534,65999.0
79524,79524.0
79524,117924.0
58848,58848.0
95314,95314.0
15469,93835.0
15469,15469.0
70111,70111.0
94557,94557.0
121235,121235.0
65031,65031.0
71046,
56915,56915.0
43707,43707.0
32020,32020.0
36682,36682.0
59688,59688.0
106900,106900.0
54543,54543.0
38958,38958.0
17322,17322.0
17322,69897.0
90777,90777.0
90777,90779.0
90777,90785.0
90777,90787.0
52536,52536.0
112755,112755.0
1038,1038.0
1038,35375.0
2624,2624.0
2624,119923.0
104653,104653.0
94596,94596.0
116540,116540.0
4647,4647.0
94309,94309.0
3592,3592.0
3592,86871.0
3592,43275.0
14639,14639.0
14639,76588.0
89470,89470.0
4035,4035.0
7549,7549.0
29017,29017.0
48848,48848.0
48848,68711.0
47876,47876.0
89030,89030.0
67680,67680.0
86393,86393.0
35732,35732.0
31746,31746.0
31746,31749.0
31746,31747.0
31746,31748.0
36094,36094.0
14643,106163.0
14643,14643.0
45044,45044.0
5141,5141.0
5141,5142.0
5141,34296.0
5141,54985.0
33618,33618.0
33618,43617.0
48730,48730.0
26824,26824.0
40003,40003.0
99837,99837.0
93071,93071.0
107388,107388.0
107898,107898.0
89645,89645.0
351,351.0
351,61835.0
351,5514.0
61774,61774.0
42486,42486.0
42486,58661.0
99568,99568.0
96511,96511.0
4394,4394.0
4394,57005.0
69154,
23177,23177.0
54989,106015.0
54989,120057.0
54989,54989.0
105334,105334.0
105334,105893.0
105334,105894.0
37541,37541.0
22841,22841.0
106789,106789.0
30367,96867.0
30367,30367.0
103200,103200.0
113027,113027.0
59567,59567.0
4360,4360.0
4360,4652.0
4360,34965.0
81823,81823.0
106830,106830.0
56857,56857.0
56857,57165.0
71815,
61962,61962.0
98592,98592.0
112245,112245.0
93176,93176.0
20083,20083.0
95550,95550.0
100943,100943.0
100943,102235.0
49934,49934.0
112137,112137.0
102527,102527.0
88880,
105027,105027.0
72436,
46077,55328.0
46077,62835.0
46077,62836.0
46077,96830.0
46077,46077.0
76397,76397.0
76397,79019.0
71721,71721.0
95413,95413.0
3959,3959.0
15339,21332.0
15339,30974.0
15339,90987.0
15339,92664.0
15339,15339.0
82129,82129.0
82129,113712.0
37043,37043.0
71188,
5973,5975.0
5973,5973.0
98843,98843.0
1051,1051.0
1051,32520.0
98796,98796.0
7403,7403.0
7403,20461.0
109648,109648.0
87884,87884.0
67441,67441.0
776,776.0
29375,29375.0
29375,58920.0
117283,117283.0
117283,117314.0
45487,45487.0
94843,94843.0
7141,85911.0
7141,7141.0
1813,14364.0
1813,31847.0
1813,1813.0
73035,73035.0
73035,97419.0
72427,72427.0
72427,72428.0
72427,72431.0
72427,72432.0
26346,48565.0
26346,119518.0
26346,26346.0
10786,10786.0
10786,103371.0
27222,27222.0
15048,15048.0
15048,15049.0
103479,103479.0
10448,10448.0
98655,98655.0
44491,44491.0
44491,65998.0
93644,93644.0
93644,98374.0
80044,80044.0
1451,1451.0
1451,117930.0
1451,8479.0
1451,105486.0
1451,120935.0
1451,8480.0
1451,37928.0
1451,10220.0
52092,52092.0
52092,52093.0
561,19095.0
561,561.0
561,9447.0
33587,33587.0
63772,63772.0
120118,120118.0
98524,98524.0
98524,117725.0
98524,117727.0
98524,117730.0
72807,72807.0
111352,111352.0
84893,84893.0
43260,43260.0
38230,38230.0
43069,43069.0
50632,50632.0
24888,24888.0
449,12314.0
449,13153.0
449,449.0
449,30126.0
449,120539.0
449,82154.0
449,2322.0
449,2324.0
449,62333.0
1169,1169.0
1169,23486.0
25381,25381.0
115310,115310.0
86838,86838.0
10985,10985.0
52823,52823.0
104255,104255.0
76730,76730.0
34851,34851.0
70899,
17913,17913.0
5006,5006.0
54648,54648.0
85327,85327.0
32557,32557.0
28241,28241.0
57507,57507.0
64092,64092.0
25703,25703.0
25703,27657.0
117668,117668.0
34813,34813.0
37871,37871.0
8747,8747.0
73791,73791.0
6344,6344.0
51547,51547.0
21043,51979.0
21043,21043.0
70752,70752.0
98055,98055.0
74945,74945.0
60899,60899.0
73818,73818.0
97410,97410.0
22894,22894.0
15369,15369.0
115941,115941.0
120781,120781.0
50527,50527.0
1851,1851.0
101758,101758.0
21264,21264.0
91596,91596.0
82176,82176.0
3842,3842.0
3842,102749.0
49890,49890.0
51582,51582.0
30280,30280.0
68083,68083.0
23193,23193.0
69197,69197.0
93401,93401.0
103693,103693.0
121387,121387.0
115384,115384.0
82756,82756.0
55304,55304.0
98757,98757.0
97070,97070.0
54580,54580.0
64936,84668.0
64936,64936.0
38248,38248.0
12882,12882.0
39681,39681.0
62609,62609.0
89987,89987.0
100748,100748.0
102014,102014.0
88166,88166.0
14518,14518.0
14518,113640.0
14518,19460.0
14518,19459.0
45720,45720.0
41974,41974.0
95703,95703.0
38628,38628.0
1776,64335.0
1776,1776.0
1776,80683.0
1776,60536.0
1776,62862.0
1776,79477.0
1776,89978.0
1776,92819.0
1776,120395.0
1776,120967.0
1895,1895.0
33286,33286.0
17466,17466.0
14489,21120.0
14489,31400.0
14489,69930.0
14489,23949.0
14489,54335.0
14489,83229.0
14489,21123.0
14489,98129.0
14489,14489.0
14489,100131.0
14489,114018.0
21057,21057.0
13354,14119.0
13354,13354.0
13354,43044.0
12247,12247.0
68671,68671.0
110851,110851.0
31418,31418.0
28126,28126.0
12312,12312.0
95105,95105.0
28609,28609.0
19907,64083.0
19907,64104.0
19907,19907.0
48341,48341.0
51319,51319.0
71689,71689.0
74372,74372.0
849,15810.0
849,64417.0
849,3166.0
849,4252.0
849,50780.0
849,106083.0
849,13501.0
849,95450.0
849,120538.0
849,92309.0
849,849.0
849,4253.0
849,50749.0
849,14794.0
101348,101348.0
93739,93739.0
11622,11622.0
11622,26400.0
11622,110847.0
11622,61469.0
11622,25164.0
11622,37008.0
11622,37010.0
11622,3631.0
11622,25167.0
11622,33620.0
11622,64961.0
11622,81137.0
11622,104825.0
11622,3637.0
27623,27623.0
23021,23021.0
80790,80790.0
56167,56167.0
56167,63832.0
43909,43909.0
36341,36341.0
106375,106375.0
20815,20815.0
52826,52826.0
29836,29836.0
55568,55568.0
27430,27430.0
27430,97660.0
26283,26283.0
22739,22739.0
70623,70623.0
57232,57232.0
23337,23964.0
23337,23962.0
23337,23963.0
23337,23337.0
91360,91360.0
25009,25009.0
113779,113779.0
113314,113314.0
79796,79796.0
91350,91350.0
57699,57699.0
12997,12997.0
89334,89334.0
32984,32984.0
99218,99218.0
50056,50056.0
111297,111297.0
52678,52678.0
115223,115223.0
2571,2571.0
83993,83993.0
121121,121121.0
93706,93706.0
98421,98421.0
101436,101436.0
69332,
11181,11181.0
11181,53025.0
58943,58943.0
64009,64009.0
36128,36128.0
79952,79952.0
45518,45518.0
108042,108042.0
24683,24683.0
33430,33430.0
43550,43550.0
120757,120757.0
62531,62531.0
99294,99294.0
93726,93726.0
2783,2783.0
20671,20671.0
73150,73150.0
108584,108584.0
94727,94727.0
114135,114135.0
48448,48448.0
23276,23276.0
61369,61369.0
10847,10847.0
110961,110961.0
44312,44312.0
73585,89862.0
73585,73585.0
52110,52110.0
120239,120239.0
64659,64659.0
83847,83847.0
45218,45218.0
42861,42861.0
33134,33134.0
102641,102641.0
61825,61825.0
55011,55011.0
44128,44128.0
65626,65626.0
110009,110009.0
76237,76237.0
32370,54876.0
32370,54724.0
32370,32370.0
55739,55739.0
80306,80306.0
100092,100092.0
89568,89568.0
120426,120426.0
120426,120429.0
20031,20031.0
74349,74349.0
115883,115883.0
91582,91582.0
121496,121496.0
108351,108351.0
34822,34822.0
101684,101684.0
93567,93567.0
114819,114819.0
30393,30393.0
74533,
6935,6935.0
90367,90367.0
97560,97560.0
120275,120275.0
80664,80664.0
42856,42856.0
105220,105220.0
70121,
107304,107304.0
16329,16329.0
94047,94047.0
117863,117863.0
14695,112664.0
14695,51705.0
14695,14696.0
14695,52960.0
14695,110180.0
14695,43237.0
14695,57538.0
14695,71900.0
14695,14695.0
14695,121853.0
106265,106265.0
37736,37736.0
92763,92763.0
49039,49039.0
57556,57556.0
27736,27736.0
37155,37155.0
36298,36298.0
67790,67790.0
71569,71569.0
1645,1645.0
69010,69010.0
59531,59531.0
74513,74513.0
53788,53788.0
8221,8221.0
83930,83930.0
55066,55066.0
47909,47909.0
77130,77130.0
34978,34978.0
115451,115451.0
76209,76209.0
35250,35250.0
14147,14147.0
73816,73816.0
81773,81773.0
70998,
111915,111915.0
62115,62115.0
82075,82075.0
44406,44406.0
15095,15095.0
98865,98865.0
111562,111562.0
31131,31131.0
67780,67780.0
59589,59589.0
86087,86087.0
12766,12766.0
12766,12773.0
41527,41527.0
117463,117463.0
105841,105841.0
105841,105842.0
105841,105843.0
105841,105844.0
29242,29242.0
21048,21048.0
75606,75606.0
83126,83126.0
112461,112461.0
55079,55079.0
39340,39340.0
6173,6173.0
13140,13140.0
13140,30358.0
13140,86246.0
25197,25197.0
6994,6994.0
4422,4422.0
39298,39298.0
24377,24377.0
24377,112645.0
6365,6377.0
6365,47393.0
6365,6365.0
6365,6366.0
492,71261.0
492,492.0
684,684.0
684,52846.0
684,48956.0
684,111885.0
684,2607.0
91990,92079.0
91990,92151.0
91990,92156.0
91990,92169.0
91990,92172.0
91990,91992.0
91990,91995.0
91990,91996.0
91990,91999.0
91990,92024.0
91990,92026.0
91990,92086.0
91990,92091.0
91990,92129.0
91990,92147.0
91990,91990.0
91990,92154.0
91990,91994.0
91990,91998.0
91990,92001.0
91990,92003.0
91990,92004.0
91990,92023.0
91990,92025.0
91990,92027.0
91990,92028.0
91990,92029.0
91990,92030.0
91990,92031.0
91990,92032.0
91990,92033.0
91990,92034.0
91990,92035.0
91990,92036.0
91990,92037.0
91990,92038.0
91990,92039.0
91990,92082.0
91990,92107.0
91990,92112.0
91990,92115.0
91990,92120.0
91990,92131.0
91990,92133.0
91990,92134.0
91990,92153.0
91990,92157.0
91990,92159.0
91990,92162.0
91990,92165.0
91990,92167.0
50572,50572.0
120249,
113125,113125.0
15469,93835.0
15469,15469.0
104253,104253.0
79524,79524.0
79524,117924.0
21534,21534.0
21534,65999.0
17322,17322.0
17322,69897.0
1038,1038.0
1038,35375.0
2624,2624.0
2624,119923.0
72247,72247.0
72247,104176.0
112755,112755.0
111932,111932.0
116540,116540.0
7549,7549.0
47876,47876.0
87043,87043.0
48848,48848.0
48848,68711.0
14639,14639.0
14639,76588.0
14643,106163.0
14643,14643.0
90777,90777.0
90777,90779.0
90777,90785.0
90777,90787.0
31746,31746.0
31746,31749.0
31746,31747.0
31746,31748.0
107898,107898.0
99837,99837.0
99568,99568.0
351,351.0
351,61835.0
351,5514.0
22088,97483.0
22088,49957.0
22088,22088.0
33618,33618.0
33618,43617.0
42486,42486.0
42486,58661.0
105334,105334.0
105334,105893.0
105334,105894.0
4394,4394.0
4394,57005.0
23177,23177.0
5141,5141.0
5141,5142.0
5141,34296.0
5141,54985.0
103200,103200.0
4360,4360.0
4360,4652.0
4360,34965.0
54989,106015.0
54989,120057.0
54989,54989.0
56857,56857.0
56857,57165.0
93176,93176.0
30367,96867.0
30367,30367.0
95550,95550.0
98592,98592.0
112245,112245.0
64095,64095.0
45909,45909.0
100943,100943.0
100943,102235.0
102527,102527.0
76397,76397.0
76397,79019.0
90912,90912.0
46077,55328.0
46077,62835.0
46077,62836.0
46077,96830.0
46077,46077.0
98843,98843.0
37043,37043.0
15339,21332.0
15339,30974.0
15339,90987.0
15339,92664.0
15339,15339.0
87884,87884.0
1051,1051.0
1051,32520.0
117283,117283.0
117283,117314.0
776,776.0
27149,27149.0
82129,82129.0
82129,113712.0
45487,45487.0
7141,85911.0
7141,7141.0
5973,5975.0
5973,5973.0
29375,29375.0
29375,58920.0
26346,48565.0
26346,119518.0
26346,26346.0
73035,73035.0
73035,97419.0
54204,54204.0
15048,15048.0
15048,15049.0
51309,51309.0
72427,72427.0
72427,72428.0
72427,72431.0
72427,72432.0
106091,106091.0
10786,10786.0
10786,103371.0
93644,93644.0
93644,98374.0
52092,52092.0
52092,52093.0
561,19095.0
561,561.0
561,9447.0
44491,44491.0
44491,65998.0
86838,86838.0
119581,119581.0
111934,111934.0
21043,51979.0
21043,21043.0
98524,98524.0
98524,117725.0
98524,117727.0
98524,117730.0
70116,
98455,98455.0
2161,45735.0
2161,115907.0
2161,30563.0
2161,2161.0
104387,104387.0
107579,107579.0
1451,1451.0
1451,117930.0
1451,8479.0
1451,105486.0
1451,120935.0
1451,8480.0
1451,37928.0
1451,10220.0
25703,25703.0
25703,27657.0
48149,48149.0
64936,84668.0
64936,64936.0
3842,3842.0
3842,102749.0
32443,32443.0
32443,32445.0
32443,32446.0
32443,32447.0
32443,32444.0
38422,38422.0
68671,68671.0
58496,58496.0
58496,62523.0
12312,12312.0
60480,60480.0
13354,14119.0
13354,13354.0
13354,43044.0
449,12314.0
449,13153.0
449,449.0
449,30126.0
449,120539.0
449,82154.0
449,2322.0
449,2324.0
449,62333.0
56167,56167.0
56167,63832.0
55568,55568.0
11181,11181.0
11181,53025.0
14518,14518.0
14518,113640.0
14518,19460.0
14518,19459.0
108042,108042.0
114135,114135.0
19907,64083.0
19907,64104.0
19907,19907.0
42633,42633.0
27430,27430.0
27430,97660.0
99294,99294.0
95006,95006.0
51842,51842.0
73585,89862.0
73585,73585.0
23337,23964.0
23337,23962.0
23337,23963.0
23337,23337.0
121496,121496.0
27769,27769.0
120426,120426.0
120426,120429.0
73816,73816.0
12916,12916.0
95365,95365.0
49546,49546.0
492,71261.0
492,492.0
3580,3580.0
46563,46563.0
32370,54876.0
32370,54724.0
32370,32370.0
96594,96594.0
11710,11710.0
13140,13140.0
13140,30358.0
13140,86246.0
97279,97279.0
24377,24377.0
24377,112645.0
36159,36159.0
34440,34440.0
85031,
72001,72001.0
52569,52569.0
73631,73631.0
114255,114255.0
102644,102644.0
45015,45015.0
29194,29194.0
74360,74360.0
94530,94530.0
47990,47990.0
47207,47207.0
81689,81689.0
6365,6377.0
6365,47393.0
6365,6365.0
6365,6366.0
105841,105841.0
105841,105842.0
105841,105843.0
105841,105844.0
90168,90168.0
58828,58828.0
52276,52276.0
18358,18358.0
67606,67606.0
36351,36351.0
52288,52288.0
51916,51916.0
65481,65481.0
97608,97608.0
1776,64335.0
1776,1776.0
1776,80683.0
1776,60536.0
1776,62862.0
1776,79477.0
1776,89978.0
1776,92819.0
1776,120395.0
1776,120967.0
46703,46703.0
68721,92885.0
68721,68721.0
113867,113867.0
113463,113463.0
684,684.0
684,52846.0
684,48956.0
684,111885.0
684,2607.0
89918,89918.0
96927,96927.0
111968,111968.0
30100,30100.0
46569,46569.0
29211,29211.0
10402,10402.0
99381,99381.0
4448,4448.0
849,15810.0
849,64417.0
849,3166.0
849,4252.0
849,50780.0
849,106083.0
849,13501.0
849,95450.0
849,120538.0
849,92309.0
849,849.0
849,4253.0
849,50749.0
849,14794.0
67099,67099.0
67099,101935.0
67099,122057.0
14489,21120.0
14489,31400.0
14489,69930.0
14489,23949.0
14489,54335.0
14489,83229.0
14489,21123.0
14489,98129.0
14489,14489.0
14489,100131.0
14489,114018.0
19358,19358.0
68299,68299.0
82279,82279.0
71851,
92267,92267.0
8348,8348.0
61049,61049.0
8154,8154.0
44972,44972.0
14695,112664.0
14695,51705.0
14695,14696.0
14695,52960.0
14695,110180.0
14695,43237.0
14695,57538.0
14695,71900.0
14695,14695.0
14695,121853.0
119293,119293.0
119293,119294.0
119293,119296.0
119293,119297.0
119293,119298.0
119293,119299.0
11622,11622.0
11622,110847.0
11622,61469.0
11622,25164.0
11622,37008.0
11622,37010.0
11622,3631.0
11622,25167.0
11622,33620.0
11622,64961.0
11622,81137.0
11622,104825.0
11622,26400.0
11622,3637.0
42760,42760.0
19442,19442.0
111345,111345.0
99450,99450.0
27782,27782.0
107671,107671.0
49027,49027.0
71040,71040.0
46355,46355.0
82234,82234.0
61145,61145.0
114247,114247.0
19740,19740.0
85144,85144.0
29663,29663.0
47195,47195.0
50212,50212.0
110551,110551.0
67650,67650.0
112415,112415.0
119527,119527.0
109803,109803.0
9545,9545.0
121519,121519.0
89980,89980.0
21933,27404.0
21933,21933.0
21933,27403.0
57777,57777.0
83695,83695.0
110312,110312.0
37399,37399.0
93414,93414.0
81887,81887.0
37725,37725.0
92969,92969.0
36190,36190.0
58803,58803.0
33285,33285.0
103728,103728.0
57322,57322.0
49690,49690.0
16925,16925.0
43525,43525.0
62083,62083.0
119409,119409.0
43997,43997.0
98504,98504.0
23531,23531.0
115600,115600.0
89583,89583.0
30515,30515.0
113448,113448.0
47578,47578.0
108992,108992.0
74785,74785.0
31880,31880.0
76513,
112405,112405.0
57177,57177.0
37313,37313.0
50137,50137.0
17299,17299.0
1772,1772.0
59865,59865.0
61107,61107.0
41119,41119.0
41119,62308.0
95383,95383.0
34718,34718.0
70227,70227.0
20323,20323.0
105834,105834.0
24755,24755.0
64124,64124.0
108449,112110.0
108449,108449.0
113864,113864.0
76289,76289.0
113190,113190.0
85993,85993.0
109225,109225.0
54955,64377.0
54955,54955.0
76670,76670.0
95797,95797.0
23371,23376.0
23371,23375.0
23371,23371.0
23371,23373.0
53819,53819.0
41284,41284.0
45597,45597.0
45597,73552.0
23507,23507.0
83639,83639.0
104767,104767.0
90479,90479.0
10297,10297.0
55069,55069.0
3602,3602.0
