group_id,book_code
40540,40540
51241,51241
116026,116026
74315,74315
121343,121343
64003,64003
24481,24481
24481,70229
27580,27580
15150,15150
20165,20165
20165,43754
113942,113942
103150,103150
19471,19471
38482,38482
93245,93245
115473,115473
100278,100278
95254,95254
20493,20493
73246,73246
92719,92719
32173,32173
115859,115859
57098,57098
59364,59364
120081,120081
37636,37636
40953,40953
48715,48715
41445,41445
57651,57651
34941,34941
34941,56138
34941,50166
34941,52272
42820,42820
12515,12515
33340,33340
1806,1806
1806,99202
1806,22086
99174,99174
114453,114453
38204,38204
99038,99038
113859,113859
112920,112920
118006,118006
79122,79122
12592,12592
115995,115995
109694,109694
107395,107395
87141,87141
107103,107103
103202,103202
105730,105730
105583,105583
102705,102705
805,805
102958,102958
86240,87413
86240,86240
77132,77132
31290,31290
54055,54055
82846,82846
96543,96543
93252,93252
101850,101850
101850,102303
59162,59162
58257,58257
101870,101870
111429,111429
94243,94243
47931,47931
121119,121119
82683,82683
77593,77593
80381,80381
1809,1809
1809,8444
1809,29801
47840,47840
115476,115476
70660,70660
40563,40563
5012,5012
36873,36873
27204,27204
31,31
31,116873
31,13955
31,116745
96053,96053
56390,56390
56467,56467
16754,16754
16754,16755
13391,13391
82262,82262
26862,26862
32058,32058
62861,62861
89517,89517
106006,106006
26842,26842
56514,56514
38489,38489
120986,120986
30984,30984
3821,117827
3821,3821
3821,15255
2667,33991
2667,2667
2667,2668
113610,113610
100510,100510
115403,115403
98728,98728
67687,67687
41666,41666
29830,29830
74948,74948
13434,13434
3548,3548
3548,3549
89183,89183
40399,40399
40830,40830
108495,108495
52164,52164
52512,52512
37919,37919
19001,19001
86659,86659
34614,34614
28862,28862
97401,97401
105883,105883
10768,10768
94543,94543
26947,26947
43232,43232
38454,38454
64989,64989
62762,62762
54698,54698
53092,53092
10328,10328
37564,37564
1881,1881
1881,22240
55777,55777
48369,48369
106455,106455
57370,57370
95952,95952
104676,104676
54798,54798
113486,113486
37847,37847
84589,84589
107020,107020
113189,113189
96668,96668
86935,86935
85745,85745
57899,57899
112498,112498
117668,117668
94878,94878
51886,51886
111867,111867
73418,73418
120247,120247
35845,35845
27865,27865
80318,80318
101366,101366
60184,60184
75258,75258
13813,13813
119310,119310
94472,94472
120183,120183
58362,58362
58362,121217
84558,84558
36038,36038
117054,117054
111338,111338
36698,36698
50116,50116
92864,92864
83864,83864
34428,34428
97181,97181
16368,16368
46663,46663
23028,23028
94983,94983
48847,48847
43106,43106
23997,23997
69296,69296
80323,80323
101616,101616
9257,9257
94071,94071
74396,74396
96687,96687
109668,109668
49327,49327
43634,43634
93195,93195
11317,11317
60309,60309
70136,70136
100327,100327
5622,5622
39221,39221
59767,59767
17915,17915
41210,41210
41210,72965
108606,108606
94604,94604
37709,37709
58217,58217
317,317
107589,107589
97300,97300
91220,91220
770,770
74891,74891
79224,79224
50241,50241
80410,80410
119938,119938
21597,21597
69398,69398
60958,60958
31267,31267
21406,21406
71098,71098
64191,64191
105183,105183
39961,39961
108177,108177
59029,59029
115700,115700
79366,79366
52299,52299
75761,75761
36783,36783
74648,74648
35134,35134
58698,58698
3931,121187
3931,3933
3931,3931
62,10201
62,83323
62,62
47556,47556
53859,53859
28260,28260
14813,14813
30083,30083
101164,103399
101164,108019
101164,101164
101164,102202
76995,76995
55971,55971
49782,49782
104431,104431
68200,68200
39843,39843
39843,39845
39843,39844
63714,63714
89292,89292
1159,112818
1159,1159
95897,95897
7779,7779
10233,10233
71089,71089
43940,43940
37548,37548
64666,64666
63650,63650
23484,23484
55902,55902
27563,27563
5000,5000
120390,120390
45413,45413
34366,34366
22661,22661
109218,109218
6307,76881
6307,10777
6307,82656
6307,82657
6307,6307
6307,10770
55623,55623
47278,47278
18011,18011
63025,63025
102509,102509
88336,88336
22185,22185
22185,57489
1656,1656
95271,95271
26762,26762
39784,39784
6161,6161
103061,103061
28815,28815
51864,51864
49845,49845
101245,101245
101245,109962
17184,17184
10446,10446
942,942
91039,91039
117169,117169
116529,116529
43536,43536
63891,63891
40601,40601
84041,84041
105005,105005
91373,91373
28751,28751
28751,28752
28751,28753
45669,45669
29524,29524
29524,36393
56135,56135
9545,9545
21425,21425
68437,68437
42533,42533
87249,87249
11425,11425
55184,55184
22996,22996
20898,20898
67345,67345
100946,100946
62114,62114
88939,88939
51299,51299
19016,19016
117605,117605
32728,32728
2221,2221
117696,117696
91291,91291
91291,91804
72231,72231
44592,44592
61606,61606
77046,77046
94610,94610
51474,51474
88088,88088
38701,38701
109991,109991
53456,53456
27802,27802
33495,33495
121649,121649
9369,9369
117853,117853
17889,17889
39997,39997
37,37
37,14023
3906,3906
3906,115285
3906,3980
1762,1762
39554,39554
22598,22598
105800,105800
105004,105004
101716,101716
45408,45408
73448,73448
41420,41420
82295,82295
74883,74883
19366,19366
19366,100248
65275,65275
69521,69521
39596,39596
49043,49043
96444,96444
97816,97816
47908,47908
95055,95055
20383,20383
67820,67820
57236,57236
83927,83927
117911,117911
38938,38938
15088,15088
100108,100108
18429,18429
96466,96466
59902,59902
28235,28235
59312,59312
13595,13595
95631,95631
40543,40543
69562,69562
1062,37111
1062,1062
1062,73581
31452,31452
63521,63521
32007,32007
77262,77262
107960,107960
28328,28328
12805,12805
50608,50608
77245,77245
14766,14766
46513,46513
105504,105504
36588,36588
17782,17782
29231,29231
20469,20469
20469,45553
11041,11041
41083,76546
41083,41083
14306,14306
71182,71182
22165,22165
94558,94558
48196,48196
43506,43506
108750,108750
43953,43953
15362,15362
49853,49853
28484,28484
28934,28934
63246,63246
64746,64746
54705,54705
91392,91392
102699,102699
57989,57989
76478,76478
18471,18471
39089,39089
77204,77204
37244,37244
43245,100273
43245,43245
98482,98482
52726,52726
29296,29296
29296,31430
18393,18393
68211,68211
53133,53133
106098,106098
64750,64750
40164,40164
62496,62496
96676,96676
84959,84959
29545,29545
102233,102233
57343,57343
15452,15452
65080,65080
87041,87041
42814,42814
36939,36939
88901,88901
95367,95367
101385,101385
17144,17145
17144,17144
85852,85852
32328,32328
112317,112317
10786,10786
10786,103371
49940,49940
38318,38318
64902,64902
23459,23459
54410,54410
17061,17061
114559,114559
99597,99597
37569,37569
72899,72899
45695,45695
67277,67277
13031,13031
104506,104506
90663,90663
54321,54321
55939,55939
92502,92502
22892,22892
22892,82956
104563,104563
21388,21388
111360,111360
84918,84918
82921,82921
79594,79594
25749,25749
39588,39588
17954,17954
24597,24597
43371,43371
36375,99194
36375,36375
54432,54432
54432,72859
60032,60032
83877,83877
73618,73618
73618,73620
73618,73858
89952,89952
115018,115018
1040,38873
1040,1040
1040,20238
21343,21343
8237,8237
93720,93720
4346,4346
4346,30743
89474,89474
39645,39645
52059,52059
48419,48419
84492,84492
54565,54565
43768,43768
115865,115865
30327,30327
17726,17726
79709,79709
90813,90813
97289,97289
32179,32183
32179,32179
32179,32180
32179,32182
38554,38554
63682,63682
42211,42211
57577,57577
95362,95362
35714,35714
6621,6621
107008,107008
108038,108038
84511,84511
106869,106869
106869,106870
106869,106871
87764,87764
36193,36193
5553,5553
83090,83090
52850,52850
52850,83069
76316,76316
22802,22802
70781,70781
69592,69592
12248,12248
51221,51221
79248,79248
48186,48186
99997,99997
48816,48816
48872,48872
84856,84856
89714,89714
32308,32308
107156,107156
48057,48057
39666,39666
40591,40591
23431,23431
46607,46607
26755,26755
55373,55373
60818,60818
30337,30337
54456,54456
33576,33576
2600,2600
7751,7751
34900,34900
69116,69116
86054,86054
42950,42950
105819,105819
16321,16321
102653,102653
50566,50566
70227,70227
9695,9695
16136,16137
16136,16136
86031,86031
53935,53935
86630,86630
82237,82237
69847,69847
73779,73779
3872,3872
112395,112395
82001,82001
98331,98331
20564,20564
83343,83343
56802,56802
55918,55918
114863,114863
7299,7299
16488,62837
16488,16488
82587,82587
43400,43400
77368,77368
120977,120977
80817,80817
76817,76817
65745,65745
3357,3357
115757,115757
13081,13081
112793,112793
29587,29587
57912,57912
15875,15875
91321,91321
63424,63424
30995,30995
73554,73554
21196,21196
103763,103763
39857,39857
33329,33329
88287,88287
88287,88291
88287,88292
88287,88294
88287,88295
88287,88289
74478,74478
94952,94952
18926,18926
17784,82777
17784,17784
12602,12602
12602,12603
101345,101345
22397,22397
4458,4458
33206,33206
53736,53736
74644,74644
18321,18321
52165,52165
70967,70967
83931,83931
94953,94953
107233,107233
102745,102745
9413,9413
35616,35616
59840,59840
42404,42404
10851,10851
114686,114686
43633,43633
43633,51047
65676,65676
37281,37281
67925,67925
31796,31796
82954,82954
4944,4944
27652,27652
43018,43018
86497,86497
112274,112274
18768,18768
23348,23348
105653,105653
25135,25135
15752,15752
35820,35820
28986,28986
68809,68809
80784,80784
39465,39465
68385,68385
60437,60437
93906,93906
32778,32778
21564,21564
88640,88640
34756,34756
79340,79340
37033,15825
37033,37033
87584,87584
71256,71256
34117,34117
51399,51399
104873,104873
107541,107541
102473,102473
72637,72637
108090,108090
115212,115212
115212,115872
115212,115873
24319,24319
31855,31855
100880,100880
64391,64391
37801,37801
83873,83873
70628,70628
35168,35168
57831,57831
22560,22560
58307,58307
15974,15974
106745,106745
64429,64429
110455,110455
83077,83077
29107,29107
29633,29633
82528,82528
45161,45161
45161,121100
76228,76228
61089,61089
76607,76607
56895,56895
88573,88573
22994,22994
24649,55087
24649,24649
24649,51924
24649,57991
38824,38824
95614,95614
54596,54596
121,14865
121,121
79259,79259
12283,12283
39826,39826
48575,48575
102693,102693
20293,20293
50646,50646
62167,62167
31217,31217
15713,15713
65848,65848
88484,88484
37169,37169
47229,47229
33134,33134
31294,31294
109628,109628
73995,73995
50797,50797
72456,72456
77088,77088
79607,79607
47350,47350
67911,67911
80649,80649
31141,31141
104111,104111
34601,35916
34601,40809
34601,34601
34601,57218
87489,87489
91346,91346
88447,88447
76751,76751
28187,28187
19907,64083
19907,64104
19907,19907
93214,93214
39834,39834
49394,49394
36448,36448
40302,40302
88775,88775
21528,21528
119648,119648
95873,95873
99665,99665
102251,102251
27033,27033
12081,12081
82287,117822
82287,82287
102849,102849
102849,102854
94098,94098
117261,117261
92710,93665
92710,92710
89949,89949
55021,55021
115148,115148
16956,16956
6454,6454
94004,94004
51843,51843
114848,114848
87852,87852
30638,30638
37842,37842
13270,13270
40727,40727
84035,84035
92863,92863
53194,53194
44635,44635
94267,94267
53753,53753
54295,54295
111083,111083
18109,18109
6738,6738
6738,6739
6738,62435
40054,44497
40054,40054
82798,82798
20509,20509
92705,92705
86286,86286
68336,68336
15064,15064
15064,15066
52555,52555
5598,5598
42671,42671
61279,61279
35635,35635
47011,47011
64370,64370
46563,46563
23176,23176
106673,106673
116019,116019
35381,35381
22467,22467
35800,35800
65151,65151
85351,85351
51395,51395
41914,41914
37445,37445
88894,88894
20353,20353
37646,37646
102291,102291
60296,60296
116271,116271
21670,21670
101241,101241
32750,32750
98410,98410
53582,53582
110232,110232
85531,85531
65888,65888
44024,44024
15233,15233
49143,49143
21868,21868
23175,23175
27031,27031
36891,36891
76654,76654
33435,33435
22631,22632
22631,22631
4327,42695
4327,4327
4327,68471
4327,122230
4327,5503
107211,107211
49080,49080
111806,111806
117182,117182
67139,67139
9387,9387
30713,30713
38897,38897
86073,86073
86073,120713
878,878
878,3921
878,31870
878,83205
878,116491
878,116611
878,3919
81710,81710
14676,14676
108490,108490
21704,21704
73286,73286
2713,2713
61524,61524
104100,104100
65912,65912
27532,27532
40977,40977
98405,98405
88798,88798
10703,10703
27411,27411
90456,90482
90456,90484
90456,90485
90456,90488
90456,90490
90456,90508
90456,90456
90456,90457
90456,90458
90456,90460
90456,90468
90456,90470
90456,90472
90456,90475
90456,90480
90456,90481
90456,90492
90456,90493
90456,90500
90456,90501
90456,90502
90456,90503
90456,90504
90456,90505
90456,90506
90456,90507
90456,90509
90456,90510
90456,90557
112206,112206
79950,79950
48858,48858
79673,79673
79673,82782
6046,65431
6046,6046
30142,30142
111959,111959
44016,44016
27087,27087
102967,102967
14318,14318
79067,79067
68547,68547
47568,47568
40764,40764
40747,40747
53090,53090
104689,104689
74868,74868
72891,72891
58854,58854
25451,25451
55138,55138
59746,59746
101088,101088
50400,50400
39764,39764
85133,85133
25263,25263
29839,29839
60975,60975
34650,34650
34650,34651
24824,24824
17461,17461
30577,30577
90724,90724
70428,70428
110809,110809
50168,50168
112241,112241
24242,24242
54631,54631
4745,4745
23481,23481
48094,48094
58859,92336
58859,58859
16019,16019
119582,119582
42849,42849
1263,1263
1263,4097
57007,57007
20772,20772
70127,70127
24268,24268
24268,24271
103182,103182
61452,61452
34150,34150
71262,71262
99229,99229
45539,45539
55720,55720
64374,64374
43543,43543
106178,106178
24776,24776
29333,29333
100916,100916
98505,98505
63445,63445
120792,120792
104942,104942
102432,102432
105548,105548
334,334
334,3385
334,26380
62339,62339
69762,69762
81312,81312
45517,45517
113582,113582
90116,90116
28365,28365
56183,56183
56183,57941
2304,2304
47796,47796
99777,99777
111563,111563
48477,48477
50140,50140
30082,30082
36199,36199
18657,18657
47353,47353
35111,35111
38846,38846
23082,23082
63249,63249
33612,33612
42247,42247
61966,61966
54700,54700
97858,97858
32439,32439
42919,42919
77282,77282
52469,52469
103575,103575
115849,115849
119405,119405
82036,82036
17345,17345
48087,48087
105462,105462
113871,113871
31629,31629
83921,83921
63777,63777
19520,19520
89789,89789
22129,22129
12512,12512
12512,118044
21643,21643
87699,87699
87699,98105
115829,115829
46188,46188
106316,106316
56394,56394
38669,38669
108904,108904
1827,1827
366,102182
366,366
49951,49951
34022,34022
95104,95104
36841,36841
96682,96682
6901,6901
29128,29128
75664,75664
47367,47367
106465,106465
65,36649
65,52049
65,65
94882,94882
115612,115612
115612,118019
1811,1811
116407,116407
24108,24108
103728,103728
68453,68453
109658,109658
11329,11329
55682,55682
16378,16378
16378,27818
71594,71594
87883,87883
16681,16681
32872,32872
11681,11681
115841,115841
19023,19023
8857,8857
17320,17320
2445,2445
2445,63927
111882,111882
23656,23656
50864,50864
15287,15287
113555,113555
1014,1014
104215,104215
69834,69834
29166,29166
37606,37606
118066,118066
52697,52697
48590,48590
79272,79272
55091,55091
77453,77453
1407,1407
111952,111952
72934,72934
37253,37253
49060,49060
12914,12914
75320,75320
38407,38407
49376,49376
71740,71740
104140,104140
57865,57865
82032,82032
93721,93721
79291,79291
96585,96585
100781,100781
97472,97472
61747,61747
21032,21032
106640,106640
20670,20670
90016,90016
58292,76402
58292,58292
58292,91564
86295,86295
86295,98474
90879,90879
81387,81387
106001,106001
102269,102269
59270,59270
40079,40079
92862,92862
121999,121999
34635,34635
34635,65665
34635,116164
103788,103788
107657,107657
100898,100898
79166,79166
2474,2474
57427,57427
110492,110492
90852,90852
1799,1799
1799,74661
1799,14745
117870,117870
121387,121387
65971,65971
40649,40649
40649,80517
111907,111907
80255,80255
83462,83462
40246,40246
52566,52566
44281,44281
23342,55821
23342,80370
23342,23342
23342,107681
23342,34690
5701,5701
48482,48482
769,769
96377,96377
89646,89646
89646,89703
89646,89708
89646,89716
89646,89719
46465,46465
86214,99311
86214,119317
86214,86214
24176,24176
99541,99541
64671,114130
64671,64671
36466,36466
113260,113260
104814,104814
16400,16400
108579,108579
98020,98020
94912,94912
31315,31315
27125,27125
27125,88497
90583,90583
76205,76205
83306,83306
24732,24732
107265,107265
60506,60506
120194,120194
106222,106222
1633,1633
7015,7015
69971,69971
83941,83941
32008,32008
14028,14028
58814,58814
50353,50353
113417,113417
744,37229
744,744
744,23501
32631,32631
120221,120221
51303,51303
110853,110853
40982,40982
70786,70786
5696,5696
93121,93121
115150,115150
104400,104400
107212,107212
108248,108248
117349,117349
116542,116542
119944,119944
3399,3399
68,68
86076,86076
14581,14581
29655,29655
95736,95736
101172,101172
101172,122643
92766,92766
6794,6794
61857,61857
96051,96051
38778,38778
108213,108213
26434,26434
14202,14202
7050,7050
57533,57533
56000,56000
105516,105516
56653,56653
31357,31357
64049,64049
91890,91891
91890,91890
71470,71470
46311,46311
14204,14204
88727,88727
56211,56211
70397,70397
63309,63309
52113,52113
49029,49029
99357,99357
112107,112107
56419,56419
108845,108845
12819,12819
98186,98186
52366,52366
62853,62853
28194,28194
86107,86107
8900,8900
44569,44569
18130,18132
18130,18131
18130,18130
18130,103995
45132,45132
23293,23293
77052,77052
35306,35306
115114,115114
64087,64087
80559,80559
115088,115088
48689,48689
48689,108740
111693,111693
51830,51830
11717,11717
59018,59018
99053,99053
111009,111009
26966,26966
71476,71476
96062,96062
28611,28611
37480,48346
37480,37480
18640,18640
93813,116823
93813,93813
92548,92548
114978,114978
92871,92871
21275,21275
64597,64597
41590,41590
108713,108713
100370,100370
57147,57147
100670,100670
45753,45753
70619,70619
90121,90121
7353,7353
99865,99865
103360,103360
24102,24102
24102,26679
69356,69356
72774,72774
32074,32074
109894,109894
83592,83592
16996,16996
55290,55290
38692,38692
26632,26632
70267,70267
121303,121303
80447,80447
8512,8869
8512,8512
8512,106540
33866,33866
95481,95481
29464,29464
48448,48448
37986,37986
20263,20263
20263,50956
93333,93333
109137,109137
57574,57574
41419,41419
99843,99843
45930,45930
45077,45077
61531,61531
112712,112712
112124,112124
54981,54981
114374,114374
25080,25080
40306,40306
60988,60988
46743,46743
16924,16924
7188,7188
96459,96459
38693,38693
31549,31549
108969,108969
13098,13098
51202,51202
56540,56540
59777,59777
87431,87431
22278,22278
50330,50330
96212,96212
29273,29273
1615,1615
80124,80124
62954,62954
72658,72658
72658,75054
67306,67306
5211,5211
37266,37266
30405,30405
72820,72820
50914,50914
59986,59986
34728,34728
34728,106605
85519,85519
51695,51695
36596,36596
109844,109844
96925,96925
114674,114674
51290,51290
48893,48893
56245,56245
58599,58599
49276,49276
40129,40129
115985,115985
42278,42278
107463,107463
81002,81002
29527,29527
27723,27723
98435,98435
113941,113941
56918,56918
25631,25631
115125,115125
50115,50115
59334,59334
67498,67498
67498,67499
96035,96035
39267,39267
60015,60015
30260,30260
27820,27820
53819,53819
117218,117218
23973,23973
14686,14686
93944,93944
23153,23153
472,472
472,3887
472,55650
60739,60739
25765,25765
107879,107879
46883,46883
89552,89552
32600,32600
73355,73355
110461,110461
93323,93323
87266,87266
20612,20612
41819,41819
98980,98980
26261,26261
113136,113136
99451,99451
15194,15194
23669,23669
30443,30443
101149,101149
50279,50279
1753,31334
1753,1753
108983,108983
13384,13384
83459,89303
83459,83459
57163,57163
60904,60904
40485,40485
95121,95121
75085,75085
39129,39129
13609,13609
2702,2702
34875,34875
33007,33007
67185,67185
107475,107475
89633,89633
89633,113666
81633,81633
49693,49693
106830,106830
63639,63639
21995,21995
55478,55478
93503,93503
56452,56452
97150,97150
15873,104517
15873,15873
83492,83492
47136,47136
93358,93358
55384,55384
11375,11375
38560,38560
33621,33621
71800,71800
86821,86821
14543,14543
14543,16524
14543,24794
14543,39820
44359,44359
92972,92972
69591,69591
101264,101264
29507,29507
106863,106863
113537,113537
52928,52928
50101,50101
42092,42092
22407,22407
56317,56317
96667,96667
40514,40514
41027,41027
25221,25221
85079,85079
58033,58033
49644,49644
8801,8801
44196,44196
93006,93006
93006,100114
26902,26902
26902,26903
30647,30647
85629,85629
97825,97825
26554,33226
26554,26554
26554,32843
26554,44513
26554,55155
26554,50283
105153,105153
36381,36381
104801,104801
100272,100272
101378,101378
14670,14670
42364,42364
72760,72760
50773,50773
51899,51899
88780,88780
88780,88908
88780,89041
88780,89056
25818,25818
64823,64823
41509,41509
115283,115283
8957,8957
60306,60306
27383,27383
119419,119419
20478,20478
70472,70472
21913,21913
75993,75993
24410,24410
28414,28414
119585,119585
117346,117346
29579,29579
58574,58574
116994,116994
110448,110448
52377,52377
26813,26813
71156,71156
109427,109427
86992,86992
19193,19193
19193,19194
19193,19195
45786,45786
65387,65387
26880,26880
42169,42169
14177,14177
23076,23076
115024,115024
18093,18093
18093,30536
38231,38231
106646,106646
100992,100992
23830,23830
87605,87605
26351,26351
33893,36806
33893,86633
33893,33893
33893,108058
28867,28867
50170,50170
24848,24848
108625,108625
27047,60997
27047,82173
27047,93885
27047,27047
47800,47800
51779,51779
110650,110650
85316,85316
4983,4983
116882,116882
100200,100200
97676,97676
25991,25991
40905,40905
53536,53536
114246,114246
61644,61644
56397,56397
108702,108702
53539,53539
51918,51918
81165,81165
20354,20354
88316,88316
980,980
980,104709
980,111424
980,113872
102266,102266
39319,39319
93332,93332
109259,109259
40305,40305
3666,3666
108676,108676
108676,119926
1699,1699
91801,91801
32453,32453
88042,88042
111317,111317
25794,25794
67703,67703
15616,15616
109143,109143
93267,93267
108465,108465
53371,71803
53371,53371
64028,64028
50008,50008
26314,26314
88591,88591
89809,89809
111703,111703
28945,28945
28945,56130
28945,88539
28945,121693
33208,33208
82182,82182
15704,15704
84268,84268
49713,49713
51946,51946
9170,9170
9170,99488
9170,16289
26072,26072
38305,38305
55908,55908
99844,99844
71413,71413
120578,120578
84287,84287
120950,120950
40092,40092
6418,6418
115040,115040
114267,114267
41348,41348
121310,121310
35475,35475
73540,73540
111427,111427
105799,105799
24930,24930
103886,103886
91692,91692
31908,31908
78874,78874
95226,95226
29153,29153
61258,61258
49816,49816
93825,93825
46817,46817
8904,8904
61203,61203
61849,61849
29350,29350
39851,39851
56427,56427
63794,63794
36551,36551
34207,34207
3169,14310
3169,3169
3169,13606
114417,114417
7544,7544
74143,74143
60949,60949
60949,89353
60949,89376
43,43
43,71718
43,92408
43,92404
54914,54914
95091,95091
51629,51629
85979,85979
67228,67228
4929,4929
4929,55767
36524,36524
72244,72244
49664,49664
55322,55322
21745,21745
58266,58266
95191,95191
33493,33493
70813,70813
90731,90731
40842,40842
39714,39714
85216,85216
111201,111201
83687,83687
80076,80076
102020,102020
112824,112824
50088,50088
99909,99909
110430,110430
34727,94696
34727,34727
59001,59001
115181,115181
106371,106371
108543,108543
88264,88264
94772,94772
101970,101970
30321,30321
69151,69151
38698,38698
48007,48007
82402,82402
93027,93027
42676,42676
48029,48029
49650,49650
46057,46057
19521,19521
82467,82467
82484,82484
77424,77424
39515,39515
101416,101416
49221,49221
45919,45919
45919,108319
88049,88167
88049,88170
88049,88103
88049,88104
88049,88168
88049,88049
88049,88193
88049,88195
88049,88201
88049,88202
88049,88051
86793,86793
25543,25543
115439,115439
108321,108321
67811,67811
16393,16393
92707,92707
69576,69576
27695,27695
60775,60775
76614,76614
67940,67940
49410,49410
35454,35454
100850,100850
57179,57179
15412,15412
40262,40262
54206,54206
26898,26898
85706,85706
56235,56235
21976,21976
80090,80090
115472,115472
60303,60303
94426,94426
83597,83597
58153,58153
15402,15402
31238,31238
2584,2584
13605,13605
113887,113887
114086,114086
32057,32057
88011,88011
41493,41493
74798,74798
109337,109337
16018,16018
29215,29215
87286,87286
87716,87716
69796,69796
76320,76320
76320,76321
41772,41772
48113,48113
115728,115728
81356,81356
89140,89140
91215,91215
34213,34213
34213,91895
48098,48098
112513,112513
83385,83385
27352,27352
107378,107378
97806,97806
86528,86528
94153,94153
110571,110571
119815,119815
86754,86754
47318,47318
108949,108949
49295,49295
110044,110044
42827,42827
113311,113311
67174,67174
22503,22514
22503,22503
22503,52971
1635,1635
93783,93783
72809,72809
16115,16115
45548,45548
45548,86445
97131,97131
1095,16089
1095,51651
1095,1095
58907,58907
34907,34907
62136,62136
87081,87081
29938,29938
11272,11272
11272,110521
102296,102296
111121,111121
23194,23194
21930,21930
35354,35354
53523,53523
34595,34595
59253,59253
32692,32692
75106,75106
40936,40936
12890,12890
115699,115699
115743,115743
34795,34795
111438,111438
110861,110861
51977,51977
50852,50852
120067,120067
109192,109192
33063,33063
7028,7028
121349,121349
56045,56045
96784,96784
31940,31940
45074,45074
2402,2402
24753,24753
34768,34768
53576,53576
87031,87031
35031,35031
102396,102396
111120,111120
27320,27320
35598,35598
1705,1705
61702,61702
65777,65777
104395,104395
24734,24734
107165,107165
39492,39492
95268,95268
119978,119978
51102,51102
73435,73435
2146,2146
2146,2151
68567,68567
18386,18386
30750,30750
27509,27509
87323,87323
27629,27629
39315,39315
42071,42071
62297,62297
93166,93166
50830,50830
42371,42371
112746,112746
2733,2733
22380,22380
9945,9945
14056,14056
74384,74384
64504,64504
121245,121245
15220,15220
15220,67634
80338,80338
17644,17644
89311,89311
113678,113678
82557,82557
69686,69686
106258,106258
62814,62814
62814,100297
41279,41279
93153,93153
25963,25963
25963,119524
25963,54993
110356,110356
12958,12958
12958,28239
12958,28837
12958,48146
12958,103998
110491,110491
29157,29157
84127,84127
75322,75322
30374,30374
20666,20666
76660,76660
48584,48584
32130,32130
52041,52041
24204,24204
24204,82016
43513,43513
7052,7052
63805,63805
14615,14615
113386,113386
41730,41730
70513,86813
70513,70513
32387,32387
28740,28740
51896,51896
82847,82847
28129,28129
39224,39224
95989,95989
25955,25955
59262,59262
28000,28000
73470,73470
21565,21565
109227,109227
104011,104011
107302,107302
58192,58192
25494,25494
56750,56750
910,910
5044,5044
5044,13967
6625,102512
6625,6625
114660,114660
95938,95938
96876,96876
33900,33900
94950,94950
76762,76762
64206,64206
64206,86631
42891,42891
105460,105460
81054,81054
39589,39589
105909,105909
13208,13208
105397,105397
95158,95158
46098,46098
76548,76548
30015,30015
14473,14473
14473,72819
22231,22231
81765,81765
85465,85465
103597,103597
46320,46320
13399,13399
89534,89534
117765,117765
601,601
89108,89108
17444,17444
17444,40207
120592,120592
48130,48130
35524,35524
119253,119253
3190,3190
57524,120329
57524,57524
108432,108432
102326,102326
110730,110730
51203,51203
9949,9949
22793,22793
8723,8723
21448,21448
105925,105925
79457,79457
34617,34617
56008,56008
32174,32174
32174,32175
32174,32176
2619,2619
46102,46102
40199,40199
63951,63951
63195,63195
93879,93879
100185,100185
33235,33235
41407,41407
101290,101290
21802,21802
19250,19250
33740,33740
25801,25801
106975,106975
104808,104808
67968,67968
50100,50100
21569,21569
63327,63327
87855,87855
86909,86909
87165,87165
29705,29705
65491,65491
71389,71389
108477,108477
32116,32116
48295,61460
48295,48295
85167,85167
18262,18262
30016,30016
19353,19353
35418,35418
58686,58686
54924,54924
69915,69915
79274,79274
89126,89126
90004,90007
90004,90009
90004,90010
90004,90004
60492,60492
50172,50172
106559,106559
95147,95147
111045,111045
49318,49318
47939,47939
49012,49012
54523,54523
54519,54519
99767,99767
101757,101757
108444,108444
41823,41823
102530,102530
26627,26627
26627,63173
55007,55007
117373,117373
30482,30482
30482,30484
30482,30485
30482,30487
33478,33478
50327,50327
106638,106638
73817,73817
108800,108800
2587,2587
90214,90214
36656,36656
85048,85048
114244,114244
45105,45105
19614,19614
41837,41837
103332,103332
57703,57703
62825,62825
85811,85811
16246,16246
86881,86881
36039,36039
1173,1173
26218,26218
17307,17307
17307,17308
17307,17309
17307,17310
68291,68291
74572,74572
54877,54877
22014,22014
87938,87938
3902,3902
3902,3977
6765,6765
6765,6767
868,868
868,2805
868,2800
49504,49504
109930,109930
113040,113040
112407,112407
469,469
6251,6251
6251,6271
6251,6263
6251,56361
6251,56363
6251,95946
6251,38385
6251,46000
111181,111181
112953,112953
30091,30091
92250,92250
57986,57986
14014,14014
82418,82418
29638,29638
81462,81462
115314,115314
81454,81454
232,232
981,981
71483,71483
67534,67534
7326,7326
53653,53653
14434,14434
26547,26547
105466,105466
17270,17270
32771,32771
89018,89018
39852,39852
9852,9852
109680,109680
2725,2725
3013,3013
66035,66035
22152,22152
67577,67577
67864,109331
67864,109349
67864,67864
67864,72779
99397,99397
726,726
726,17755
726,31713
726,93856
726,37608
726,78836
107790,107790
2314,2314
13971,13971
115654,115654
48225,48225
88127,88127
114893,114893
5272,84348
5272,5272
62135,62135
89377,89377
53222,53222
39810,39810
41317,41317
2112,2112
95322,95322
88268,88268
68722,68722
105696,105696
76382,76382
5878,5878
77097,77097
89015,89015
29976,29976
14270,14270
48461,48461
3226,3226
120118,120118
99041,99041
53766,53766
61117,61117
89930,89930
32498,32498
37073,37073
37073,45813
